S1_Temp,S2_Temp,S3_Temp,S1_Light,S2_Light,S3_Light,S1_Sound,S2_Sound,S3_Sound,S5_CO2,y_actual
25.38,25.44,25,0,0,0,0.07,0.05,0.06,365,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,365,0
25.38,25.38,25.06,0,0,0,0.08,0.05,0.06,365,0
25.38,25.38,25,0,0,0,0.09,0.05,0.05,365,0
25.38,25.38,25,0,0,0,0.07,0.04,0.05,365,0
25.38,25.38,25,0,0,0,0.07,0.05,0.05,365,0
25.38,25.38,25,0,0,0,0.08,0.05,0.06,365,0
25.38,25.38,25,0,0,0,0.07,0.04,0.06,365,0
25.38,25.38,25,0,0,0,0.07,0.05,0.05,365,0
25.31,25.38,25.06,0,0,0,0.07,0.05,0.06,365,0
25.38,25.38,25.06,0,0,0,0.07,0.04,0.05,365,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,365,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,365,0
25.38,25.38,25,0,0,0,0.07,0.04,0.05,365,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,365,0
25.38,25.38,25.06,0,0,0,0.08,0.05,0.06,365,0
25.38,25.38,25.06,0,0,0,0.08,0.04,0.06,360,0
25.38,25.38,25,0,0,0,0.07,0.05,0.05,360,0
25.38,25.38,25,0,0,0,0.07,0.05,0.05,365,0
25.38,25.38,25,0,0,0,0.07,0.04,0.05,365,0
25.38,25.38,25,0,0,0,0.07,0.04,0.05,365,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,360,0
25.38,25.38,25,0,0,0,0.08,0.04,0.05,360,0
25.31,25.38,25,0,0,0,0.07,0.04,0.06,360,0
25.38,25.38,25,0,0,0,0.08,0.05,0.05,360,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,360,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,360,0
25.38,25.38,25,0,0,0,0.08,0.05,0.05,360,0
25.38,25.38,25.06,0,0,0,0.07,0.04,0.06,360,0
25.38,25.38,25,0,0,0,0.08,0.04,0.06,360,0
25.38,25.38,25,0,0,0,0.08,0.05,0.06,360,0
25.38,25.38,25,0,0,0,0.07,0.04,0.06,360,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,360,0
25.38,25.38,25,0,0,0,0.51,0.04,0.06,360,0
25.38,25.38,25,0,0,0,0.08,0.05,0.05,360,0
25.38,25.38,25,0,0,0,0.06,0.05,0.05,360,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,360,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,360,0
25.38,25.38,25,0,0,0,0.07,0.05,0.05,360,0
25.31,25.38,25,0,0,0,0.08,0.04,0.06,360,0
25.31,25.38,25,0,0,0,0.07,0.05,0.05,360,0
25.31,25.38,25,0,0,0,0.07,0.05,0.05,360,0
25.31,25.38,25,0,0,0,0.07,0.05,0.05,360,0
25.31,25.38,25,0,0,0,0.08,0.04,0.05,360,0
25.31,25.38,25,0,0,0,0.07,0.04,0.05,360,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,360,0
25.31,25.38,25,0,0,0,0.07,0.05,0.06,360,0
25.38,25.38,25,0,0,0,0.08,0.05,0.05,360,0
25.38,25.38,25,0,0,0,0.07,0.05,0.05,360,0
25.38,25.38,25,0,0,0,0.07,0.05,0.05,360,0
25.38,25.38,25,0,0,0,0.07,0.04,0.06,360,0
25.31,25.38,25,0,0,0,0.07,0.04,0.05,360,0
25.31,25.38,25,0,0,0,0.07,0.05,0.06,360,0
25.31,25.38,25,0,0,0,0.07,0.04,0.05,360,0
25.31,25.38,25,0,0,0,0.07,0.05,0.06,360,0
25.31,25.38,25,0,0,0,0.09,0.09,0.1,360,0
25.31,25.31,25,0,0,0,0.07,0.04,0.06,360,0
25.38,25.38,25,0,0,0,0.07,0.05,0.05,360,0
25.38,25.38,24.94,0,0,0,0.07,0.05,0.05,360,0
25.38,25.38,25,0,0,0,0.08,0.04,0.06,360,0
25.31,25.38,25,0,0,0,0.06,0.05,0.05,360,0
25.38,25.38,25,0,0,0,0.07,0.04,0.05,355,0
25.38,25.38,25,0,0,0,0.08,0.05,0.05,360,0
25.38,25.38,25,0,0,0,0.08,0.04,0.05,360,0
25.31,25.38,25,0,0,0,0.06,0.05,0.05,355,0
25.38,25.38,25,0,0,0,0.07,0.04,0.05,355,0
25.38,25.38,24.94,0,0,0,0.07,0.04,0.07,355,0
25.38,25.38,25,0,0,0,0.07,0.04,0.05,355,0
25.31,25.31,25,0,0,0,0.07,0.05,0.05,355,0
25.31,25.38,25,0,0,0,0.07,0.04,0.05,355,0
25.38,25.31,25,0,0,0,0.07,0.05,0.06,355,0
25.31,25.31,25,0,0,0,0.08,0.04,0.05,355,0
25.31,25.38,25,0,0,0,0.07,0.05,0.05,355,0
25.31,25.38,25,0,0,0,0.07,0.05,0.06,355,0
25.31,25.38,25,0,0,0,0.08,0.05,0.06,355,0
25.31,25.38,25,0,0,0,0.07,0.05,0.05,355,0
25.31,25.38,25,0,0,0,0.07,0.04,0.05,355,0
25.38,25.38,24.94,0,0,0,0.07,0.05,0.06,355,0
25.31,25.38,25,0,0,0,0.07,0.04,0.06,355,0
25.38,25.31,25,0,0,0,0.07,0.04,0.05,355,0
25.31,25.31,25,0,0,0,0.08,0.05,0.05,355,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,355,0
25.38,25.38,25,0,0,0,0.07,0.05,0.06,355,0
25.31,25.38,25,0,0,0,0.07,0.04,0.05,355,0
25.31,25.31,25,0,0,0,0.09,0.04,0.06,355,0
25.38,25.38,25,0,0,0,0.07,0.04,0.05,355,0
25.31,25.38,25,0,0,0,0.08,0.04,0.06,355,0
25.31,25.38,24.94,0,0,0,0.07,0.05,0.05,355,0
25.31,25.38,25,0,0,0,0.07,0.04,0.05,355,0
25.31,25.38,25,0,0,0,0.08,0.04,0.05,355,0
25.31,25.38,25,0,0,0,0.07,0.04,0.05,355,0
25.31,25.38,25,0,0,0,0.07,0.04,0.06,355,0
25.31,25.38,25,0,0,0,0.08,0.05,0.06,355,0
25.31,25.38,24.94,0,0,0,0.08,0.04,0.06,355,0
25.31,25.38,25,0,0,0,0.07,0.04,0.05,355,0
25.31,25.38,25,0,0,0,0.07,0.04,0.06,355,0
25.31,25.38,25,0,0,0,0.07,0.04,0.06,355,0
25.31,25.38,24.94,0,0,0,0.07,0.05,0.05,355,0
25.31,25.38,24.94,0,0,0,0.07,0.04,0.06,355,0
25.31,25.38,25,0,0,0,0.07,0.05,0.05,355,0
25.31,25.31,25,0,0,0,0.08,0.05,0.06,355,0
25.31,25.38,25,0,0,0,0.07,0.05,0.06,355,0
25.31,25.38,24.94,0,0,0,0.07,0.04,0.06,355,0
25.31,25.38,24.94,0,0,0,0.07,0.05,0.05,355,0
25.31,25.38,25,0,0,0,0.07,0.05,0.06,355,0
25.31,25.31,25,0,0,0,0.08,0.04,0.05,355,0
25.31,25.31,25,0,0,0,0.07,0.05,0.06,350,0
25.31,25.38,24.94,0,0,0,0.07,0.04,0.06,350,0
25.31,25.31,24.94,0,0,0,0.08,0.06,0.06,355,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.05,355,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,350,0
25.38,25.31,24.94,0,0,0,0.07,0.05,0.06,350,0
25.31,25.31,24.94,0,0,0,0.06,0.05,0.05,350,0
25.31,25.38,24.94,0,0,0,0.08,0.04,0.06,355,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.06,350,0
25.31,25.38,24.94,0,0,0,0.07,0.05,0.05,350,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.06,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,350,0
25.31,25.38,24.94,0,0,0,0.19,0.05,0.06,350,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.05,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,350,0
25.31,25.38,24.94,0,0,0,0.07,0.04,0.05,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,350,0
25.31,25.38,24.94,0,0,0,0.07,0.04,0.06,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,350,0
25.31,25.31,24.94,0,0,0,0.08,0.04,0.06,350,0
25.31,25.38,24.94,0,0,0,0.07,0.05,0.06,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,350,0
25.31,25.38,24.94,0,0,0,0.08,0.04,0.06,350,0
25.25,25.38,24.94,0,0,0,0.07,0.04,0.06,350,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.05,350,0
25.31,25.38,24.94,0,0,0,0.07,0.04,0.05,350,0
25.31,25.38,24.94,0,0,0,0.07,0.05,0.05,350,0
25.31,25.38,24.94,0,0,0,0.08,0.04,0.05,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,350,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.06,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,350,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.05,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,350,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.06,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,350,0
25.31,25.31,24.94,0,0,0,0.08,0.04,0.06,350,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.06,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,350,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,350,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.06,350,0
25.31,25.31,24.94,0,0,0,0.08,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.08,0.04,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,350,0
25.25,25.31,24.94,0,0,0,0.07,0.05,0.06,350,0
25.31,25.31,24.94,0,0,0,0.06,0.04,0.06,350,0
25.31,25.31,24.94,0,0,0,0.08,0.04,0.05,345,0
25.31,25.31,24.94,0,0,0,0.08,0.05,0.06,345,0
25.31,25.31,24.94,0,0,0,0.08,0.04,0.05,345,0
25.31,25.31,24.94,0,0,0,0.08,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.08,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.06,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.05,345,0
25.31,25.38,24.94,0,0,0,0.07,0.06,0.06,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.08,0.05,0.05,345,0
25.25,25.31,24.94,0,0,0,0.07,0.04,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,345,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.06,345,0
25.31,25.31,24.94,0,0,0,0.08,0.04,0.06,345,0
25.31,25.31,24.94,0,0,0,0.08,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,345,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.88,0,0,0,0.07,0.05,0.06,345,0
25.31,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.94,0,0,0,0.07,0.04,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.05,345,0
25.31,25.31,24.88,0,0,0,0.08,0.04,0.06,345,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.94,0,0,0,0.06,0.05,0.05,345,0
25.31,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.94,0,0,0,0.07,0.04,0.06,345,0
25.31,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.31,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.31,24.94,0,0,0,0.08,0.06,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,345,0
25.25,25.31,24.94,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.05,0.06,345,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.05,345,0
25.31,25.31,24.88,0,0,0,0.06,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.16,0.04,0.05,345,0
25.25,25.31,24.94,0,0,0,0.07,0.04,0.05,345,0
25.31,25.31,24.88,0,0,0,0.07,0.05,0.06,345,0
25.25,25.31,24.94,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.94,0,0,0,0.07,0.04,0.05,345,0
25.31,25.31,24.94,0,0,0,0.06,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.31,24.88,0,0,0,0.08,0.05,0.06,345,0
25.25,25.31,24.94,0,0,0,0.08,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.94,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.07,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.06,345,0
25.25,25.31,24.88,0,0,0,0.08,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.08,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.08,0.05,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.31,24.88,0,0,0,0.08,0.04,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.06,345,0
25.25,25.31,24.94,0,0,0,0.08,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.07,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.94,0,0,0,0.07,0.04,0.06,345,0
25.31,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.08,0.06,0.06,345,0
25.25,25.31,24.88,0,0,0,0.06,0.05,0.05,345,0
25.25,25.31,24.94,0,0,0,0.07,0.05,0.06,345,0
25.25,25.31,24.94,0,0,0,0.08,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.07,345,0
25.25,25.31,24.88,0,0,0,0.07,0.06,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.11,0.04,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.31,24.88,0,0,0,0.08,0.05,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.07,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.06,345,0
25.25,25.31,24.88,0,0,0,0.08,0.04,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.31,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.25,24.88,0,0,0,0.08,0.04,0.05,345,0
25.25,25.25,24.88,0,0,0,0.08,0.04,0.05,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.25,24.88,0,0,0,0.08,0.05,0.06,345,0
25.25,25.25,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.08,0.05,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.07,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.09,0.09,0.08,345,0
25.25,25.31,24.88,0,0,0,0.08,0.04,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.1,0.06,345,0
25.25,25.31,24.88,0,0,0,0.12,0.09,0.13,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.31,24.88,0,0,0,0.08,0.05,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.08,0.04,0.07,345,0
25.25,25.25,24.88,0,0,0,0.08,0.05,0.06,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.06,345,0
25.25,25.31,24.81,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.06,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.25,25.25,24.88,0,0,0,0.08,0.05,0.06,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.05,345,0
25.19,25.25,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.19,25.25,24.88,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.07,345,0
25.25,25.25,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.88,0,0,0,0.08,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.08,0.04,0.06,345,0
25.25,25.31,24.81,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.88,0,0,0,0.08,0.04,0.05,345,0
25.25,25.25,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.88,0,0,0,0.08,0.05,0.05,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.25,24.88,0,0,0,0.08,0.05,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.25,25.25,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.81,0,0,0,0.07,0.06,0.05,345,0
25.25,25.31,24.81,0,0,0,0.06,0.04,0.05,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.88,0,0,0,0.07,0.04,0.05,345,0
25.19,25.25,24.88,0,0,0,0.08,0.04,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.07,345,0
25.25,25.25,24.88,0,0,0,0.07,0.05,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.25,25.31,24.81,0,0,0,0.07,0.05,0.06,345,0
25.25,25.25,24.88,0,0,0,0.07,0.06,0.07,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.88,0,0,0,0.08,0.04,0.06,345,0
25.25,25.25,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.25,25.25,24.81,0,0,0,0.08,0.05,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.08,0.05,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.19,25.25,24.81,0,0,0,0.06,0.04,0.06,345,0
25.19,25.25,24.81,0,0,0,0.06,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.81,0,0,0,0.08,0.04,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.19,25.25,24.88,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.19,25.25,24.81,0,0,0,0.06,0.05,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.19,25.25,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.88,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.25,25.25,24.81,0,0,0,0.08,0.04,0.06,345,0
25.25,25.31,24.81,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.81,0,0,0,0.08,0.05,0.05,345,0
25.25,25.31,24.81,0,0,0,0.07,0.05,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.88,0,0,0,0.07,0.04,0.06,345,0
25.19,25.31,24.81,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.81,0,0,0,0.08,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.25,25.31,24.81,0,0,0,0.07,0.04,0.06,345,0
25.19,25.31,24.81,0,0,0,0.08,0.05,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.25,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.19,25.25,24.81,0,0,0,0.06,0.04,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.25,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.19,25.25,24.81,0,0,0,0.06,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.06,0.04,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.08,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.06,345,0
25.19,25.25,24.75,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.19,25.25,24.81,0,0,0,0.08,0.04,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.19,25.25,24.75,0,0,0,0.07,0.05,0.05,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.19,25.25,24.81,0,0,0,0.06,0.04,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.19,25.25,24.75,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.05,0.05,345,0
25.19,25.19,24.81,0,0,0,0.07,0.04,0.06,345,0
25.19,25.25,24.81,0,0,0,0.08,0.05,0.05,345,0
25.19,25.25,24.75,0,0,0,0.07,0.05,0.06,345,0
25.19,25.25,24.81,0,0,0,0.07,0.04,0.05,345,0
25.19,25.25,24.75,0,0,0,0.08,0.04,0.05,345,0
25.25,25.25,24.81,0,0,0,0.08,0.05,0.05,345,0
25.19,25.25,24.75,0,0,0,0.07,0.05,0.06,345,0
